date,confidence
2010/10/1,101.7775
2010/11/1,101.9617
2010/12/1,101.5432
2011/1/1,100.9828
2011/2/1,100.657
2011/3/1,100.6232
2011/4/1,100.39
2011/5/1,99.90435
2011/6/1,99.38708
2011/7/1,99.10417
2011/8/1,99.0099
2011/9/1,98.87108
2011/10/1,98.52008
2011/11/1,98.23203
2011/12/1,98.44033
2012/1/1,98.91262
2012/2/1,99.57518
2012/3/1,100.1994
2012/4/1,100.1365
2012/5/1,99.36117
2012/6/1,98.69359
2012/7/1,98.27106
2012/8/1,98.0568
2012/9/1,98.18302
2012/10/1,98.4503
2012/11/1,98.67796
2012/12/1,98.75452
2013/1/1,98.72774
2013/2/1,98.72805
2013/3/1,98.83652
2013/4/1,98.84621
2013/5/1,98.78918
2013/6/1,98.68849
2013/7/1,98.77409
2013/8/1,99.02751
2013/9/1,99.25509
2013/10/1,99.3906
2013/11/1,99.34711
2013/12/1,99.11972
2014/1/1,98.82909
2014/2/1,98.63113
2014/3/1,98.61039
2014/4/1,98.73981
2014/5/1,98.98087
2014/6/1,99.23354
2014/7/1,99.41302
2014/8/1,99.35593
2014/9/1,99.1968
2014/10/1,98.94861
2014/11/1,98.6619
2014/12/1,98.43472
2015/1/1,98.30207
2015/2/1,98.30434
2015/3/1,98.38158
2015/4/1,98.45072
2015/5/1,98.48714
2015/6/1,98.45559
2015/7/1,98.35313
2015/8/1,98.24073
2015/9/1,98.18686
2015/10/1,98.14158
2015/11/1,98.06985
2015/12/1,97.99683
2016/1/1,97.92073
2016/2/1,97.96523
2016/3/1,98.21734
2016/4/1,98.36513
2016/5/1,98.39883
2016/6/1,98.3836
2016/7/1,98.42583
2016/8/1,98.60896
2016/9/1,98.87176
2016/10/1,99.2224
2016/11/1,99.47568
2016/12/1,99.53774
2017/1/1,99.55006
2017/2/1,99.589
2017/3/1,99.57411
2017/4/1,99.46748
2017/5/1,99.44748
2017/6/1,99.53878
2017/7/1,99.63239
2017/8/1,99.79148
2017/9/1,99.92042
2017/10/1,99.83947
2017/11/1,99.72168
2017/12/1,99.5286
2018/1/1,99.29138
2018/2/1,99.14408
2018/3/1,99.32261
2018/4/1,99.51772
2006/9/1,101.8837
2006/10/1,102.1226
2006/11/1,102.3161
2006/12/1,102.3725
2007/1/1,102.3207
2007/2/1,102.3224
2007/3/1,102.4528
2007/4/1,102.6092
2007/5/1,102.7181
2007/6/1,102.7146
2007/7/1,102.5678
2007/8/1,102.3749
2007/9/1,102.2378
2007/10/1,102.2079
2007/11/1,102.2208
2007/12/1,102.2838
2008/1/1,102.4175
2008/2/1,102.4587
2008/3/1,102.376
2008/4/1,102.1617
2008/5/1,101.8918
2008/6/1,101.6024
2008/7/1,101.2896
2008/8/1,100.9958
2008/9/1,100.6052
2008/10/1,100.0468
2008/11/1,99.23523
2008/12/1,98.26905
2009/1/1,97.38277
2009/2/1,96.7744
2009/3/1,96.55608
2009/4/1,96.64977
2009/5/1,96.82266
2009/6/1,97.02097
2009/7/1,97.31332
2009/8/1,97.75332
2009/9/1,98.15886
2009/10/1,98.48187
2009/11/1,98.74466
2009/12/1,99.00401
2010/1/1,99.40659
2010/2/1,99.79384
2010/3/1,100.0201
2010/4/1,100.0158
2010/5/1,99.89888
2010/6/1,99.86643
2010/7/1,99.92899
2010/8/1,100.033
2010/9/1,100.1332
2010/10/1,100.2241
2010/11/1,100.3296
2010/12/1,100.4572
2011/1/1,100.4925
2011/2/1,100.6348
2011/3/1,100.6632
2011/4/1,100.6281
2011/5/1,100.4618
2011/6/1,100.2394
2011/7/1,100.0073
2011/8/1,99.75727
2011/9/1,99.56921
2011/10/1,99.56786
2011/11/1,99.72833
2011/12/1,99.83224
2012/1/1,99.89285
2012/2/1,99.84841
2012/3/1,99.74939
2012/4/1,99.60009
2012/5/1,99.48031
2012/6/1,99.37927
2012/7/1,99.15781
2012/8/1,98.82954
2012/9/1,98.53462
2012/10/1,98.37344
2012/11/1,98.42791
2012/12/1,98.49953
2013/1/1,98.52869
2013/2/1,98.51706
2013/3/1,98.52477
2013/4/1,98.61356
2013/5/1,98.79397
2013/6/1,98.89158
2013/7/1,98.99712
2013/8/1,99.14373
2013/9/1,99.3139
2013/10/1,99.4506
2013/11/1,99.55734
2013/12/1,99.71909
2014/1/1,99.92799
2014/2/1,100.0342
2014/3/1,100.055
2014/4/1,100.0909
2014/5/1,100.1252
2014/6/1,100.1676
2014/7/1,100.1978
2014/8/1,100.1455
2014/9/1,100.108
2014/10/1,100.177
2014/11/1,100.2512
2014/12/1,100.3053
2015/1/1,100.3377
2015/2/1,100.3168
2015/3/1,100.3066
2015/4/1,100.284
2015/5/1,100.2172
2015/6/1,100.156
2015/7/1,100.1853
2015/8/1,100.2845
2015/9/1,100.3425
2015/10/1,100.3741
2015/11/1,100.3493
2015/12/1,100.3197
2016/1/1,100.3526
2016/2/1,100.4035
2016/3/1,100.4178
2016/4/1,100.3482
2016/5/1,100.2522
2016/6/1,100.2272
2016/7/1,100.2134
2016/8/1,100.2214
2016/9/1,100.3239
2016/10/1,100.3771
2016/11/1,100.4136
2016/12/1,100.5221
2017/1/1,100.6077
2017/2/1,100.6662
2017/3/1,100.7667
2017/4/1,100.8799
2017/5/1,100.9581
2017/6/1,101.0471
2017/7/1,101.1177
2017/8/1,101.2022
2017/9/1,101.3239
2017/10/1,101.4571
2017/11/1,101.6311
2017/12/1,101.8869
2018/1/1,102.1706
2018/2/1,102.2355
2018/3/1,102.1467
2018/4/1,102.0583
2006/9/1,101.4045
2006/10/1,101.4601
2006/11/1,101.5183
2006/12/1,101.5595
2007/1/1,101.5666
2007/2/1,101.5507
2007/3/1,101.5215
2007/4/1,101.4813
2007/5/1,101.4319
2007/6/1,101.3703
2007/7/1,101.2936
2007/8/1,101.2165
2007/9/1,101.1585
2007/10/1,101.1325
2007/11/1,101.114
2007/12/1,101.0664
2008/1/1,100.9606
2008/2/1,100.8215
2008/3/1,100.6792
2008/4/1,100.5517
2008/5/1,100.4321
2008/6/1,100.305
2008/7/1,100.1546
2008/8/1,99.98207
2008/9/1,99.77351
2008/10/1,99.50304
2008/11/1,99.1591
2008/12/1,98.69975
2009/1/1,98.09124
2009/2/1,97.45367
2009/3/1,96.95866
2009/4/1,96.75584
2009/5/1,96.75657
2009/6/1,96.88128
2009/7/1,97.10316
2009/8/1,97.36794
2009/9/1,97.6386
2009/10/1,97.89745
2009/11/1,98.14201
2009/12/1,98.3707
2010/1/1,98.58276
2010/2/1,98.79401
2010/3/1,99.02483
2010/4/1,99.28893
2010/5/1,99.56219
2010/6/1,99.80952
2010/7/1,99.99494
2010/8/1,100.1313
2010/9/1,100.2221
2010/10/1,100.2603
2010/11/1,100.2715
2010/12/1,100.2747
2011/1/1,100.2718
2011/2/1,100.2439
2011/3/1,100.1545
2011/4/1,99.97845
2011/5/1,99.78683
2011/6/1,99.6871
2011/7/1,99.76399
2011/8/1,99.93542
2011/9/1,100.0972
2011/10/1,100.1797
2011/11/1,100.2003
2011/12/1,100.1852
2012/1/1,100.1475
2012/2/1,100.1027
2012/3/1,100.0618
2012/4/1,100.0318
2012/5/1,100.0119
2012/6/1,100.0014
2012/7/1,99.99742
2012/8/1,99.98389
2012/9/1,99.93186
2012/10/1,99.8199
2012/11/1,99.68213
2012/12/1,99.56516
2013/1/1,99.50984
2013/2/1,99.51217
2013/3/1,99.57861
2013/4/1,99.7238
2013/5/1,99.90406
2013/6/1,100.0716
2013/7/1,100.1995
2013/8/1,100.3072
2013/9/1,100.4253
2013/10/1,100.5755
2013/11/1,100.7421
2013/12/1,100.8987
2014/1/1,101.0204
2014/2/1,101.1041
2014/3/1,101.1362
2014/4/1,101.0977
2014/5/1,101.0208
2014/6/1,100.9389
2014/7/1,100.8742
2014/8/1,100.8309
2014/9/1,100.8154
2014/10/1,100.8351
2014/11/1,100.8698
2014/12/1,100.896
2015/1/1,100.8966
2015/2/1,100.8797
2015/3/1,100.8555
2015/4/1,100.8307
2015/5/1,100.8111
2015/6/1,100.8033
2015/7/1,100.813
2015/8/1,100.83
2015/9/1,100.8408
2015/10/1,100.8341
2015/11/1,100.8119
2015/12/1,100.7742
2016/1/1,100.7188
2016/2/1,100.6566
2016/3/1,100.601
2016/4/1,100.5627
2016/5/1,100.5389
2016/6/1,100.5295
2016/7/1,100.5384
2016/8/1,100.5611
2016/9/1,100.5975
2016/10/1,100.6517
2016/11/1,100.718
2016/12/1,100.7932
2017/1/1,100.8769
2017/2/1,100.9631
2017/3/1,101.0452
2017/4/1,101.1188
2017/5/1,101.1888
2017/6/1,101.2621
2017/7/1,101.3442
2017/8/1,101.4332
2017/9/1,101.5257
2017/10/1,101.6173
2017/11/1,101.6989
2017/12/1,101.754
2018/1/1,101.7658
2018/2/1,101.7513
2018/3/1,101.7268
2018/4/1,101.701
2006/9/1,101.5551
2006/10/1,101.6052
2006/11/1,101.7497
2006/12/1,101.8952
2007/1/1,102.0034
2007/2/1,102.0783
2007/3/1,102.159
2007/4/1,102.1386
2007/5/1,102.1165
2007/6/1,102.0888
2007/7/1,101.966
2007/8/1,101.8479
2007/9/1,101.7579
2007/10/1,101.6649
2007/11/1,101.6242
2007/12/1,101.5423
2008/1/1,101.4161
2008/2/1,101.2513
2008/3/1,101.0854
2008/4/1,100.7819
2008/5/1,100.486
2008/6/1,100.2121
2008/7/1,99.84293
2008/8/1,99.29124
2008/9/1,98.42795
2008/10/1,97.28361
2008/11/1,96.14851
2008/12/1,95.26842
2009/1/1,94.73888
2009/2/1,94.43736
2009/3/1,94.48492
2009/4/1,94.93857
2009/5/1,95.48883
2009/6/1,95.94056
2009/7/1,96.36503
2009/8/1,96.79935
2009/9/1,97.18419
2009/10/1,97.58615
2009/11/1,97.96291
2009/12/1,98.35934
2010/1/1,98.7496
2010/2/1,99.11983
2010/3/1,99.51199
2010/4/1,99.82982
2010/5/1,100.006
2010/6/1,100.1155
2010/7/1,100.2925
2010/8/1,100.4847
2010/9/1,100.6835
2010/10/1,100.9039
2010/11/1,101.169
2010/12/1,101.4828
2011/1/1,101.6689
2011/2/1,101.7393
2011/3/1,101.7088
2011/4/1,101.5682
2011/5/1,101.3529
2011/6/1,101.0884
2011/7/1,100.7463
2011/8/1,100.3733
2011/9/1,100.0231
2011/10/1,99.76262
2011/11/1,99.64341
2011/12/1,99.64972
2012/1/1,99.74361
2012/2/1,99.85618
2012/3/1,99.8401
2012/4/1,99.6672
2012/5/1,99.38588
2012/6/1,99.14947
2012/7/1,99.00192
2012/8/1,98.846
2012/9/1,98.7633
2012/10/1,98.74921
2012/11/1,98.84206
2012/12/1,98.95113
2013/1/1,99.00761
2013/2/1,99.106
2013/3/1,99.17125
2013/4/1,99.1828
2013/5/1,99.26781
2013/6/1,99.42752
2013/7/1,99.65047
2013/8/1,99.92822
2013/9/1,100.1941
2013/10/1,100.368
2013/11/1,100.501
2013/12/1,100.5362
2014/1/1,100.5151
2014/2/1,100.5272
2014/3/1,100.621
2014/4/1,100.7395
2014/5/1,100.7915
2014/6/1,100.7562
2014/7/1,100.6768
2014/8/1,100.6054
2014/9/1,100.579
2014/10/1,100.6305
2014/11/1,100.6331
2014/12/1,100.585
2015/1/1,100.5429
2015/2/1,100.5147
2015/3/1,100.5198
2015/4/1,100.58
2015/5/1,100.5996
2015/6/1,100.541
2015/7/1,100.4802
2015/8/1,100.4355
2015/9/1,100.4232
2015/10/1,100.488
2015/11/1,100.5462
2015/12/1,100.594
2016/1/1,100.5932
2016/2/1,100.5269
2016/3/1,100.4954
2016/4/1,100.4776
2016/5/1,100.4974
2016/6/1,100.5446
2016/7/1,100.5535
2016/8/1,100.5406
2016/9/1,100.6542
2016/10/1,100.7998
2016/11/1,100.9336
2016/12/1,101.0176
2017/1/1,101.102
2017/2/1,101.2208
2017/3/1,101.2882
2017/4/1,101.376
2017/5/1,101.5264
2017/6/1,101.7453
2017/7/1,101.9269
2017/8/1,102.0613
2017/9/1,102.2064
2017/10/1,102.3111
2017/11/1,102.3542
2017/12/1,102.3351
2018/1/1,102.266
2018/2/1,102.1234
2018/3/1,101.9641
2018/4/1,101.9085
2006/9/1,101.6386
2006/10/1,101.7107
2006/11/1,101.777
2006/12/1,101.7823
2007/1/1,101.8801
2007/2/1,102.0263
2007/3/1,102.0998
2007/4/1,102.085
2007/5/1,102.0167
2007/6/1,102.0309
2007/7/1,102.0321
2007/8/1,102.0257
2007/9/1,102.062
2007/10/1,102.1695
2007/11/1,102.2459
2007/12/1,102.1877
2008/1/1,102.1237
2008/2/1,101.999
2008/3/1,101.8216
2008/4/1,101.4769
2008/5/1,101.0143
2008/6/1,100.5551
2008/7/1,100.0763
2008/8/1,99.60328
2008/9/1,98.87998
2008/10/1,97.77264
2008/11/1,96.49332
2008/12/1,95.40199
2009/1/1,94.87695
2009/2/1,94.61907
2009/3/1,94.61472
2009/4/1,94.93745
2009/5/1,95.36935
2009/6/1,95.75326
2009/7/1,96.10821
2009/8/1,96.59219
2009/9/1,97.20187
2009/10/1,97.70833
2009/11/1,98.14195
2009/12/1,98.48669
2010/1/1,98.66608
2010/2/1,98.83608
2010/3/1,99.19145
2010/4/1,99.44165
2010/5/1,99.48222
2010/6/1,99.50877
2010/7/1,99.79374
2010/8/1,100.2399
2010/9/1,100.7161
2010/10/1,101.0486
2010/11/1,101.3159
2010/12/1,101.7645
2011/1/1,102.1984
2011/2/1,102.4427
2011/3/1,102.5473
2011/4/1,102.3791
2011/5/1,102.1007
2011/6/1,101.81
2011/7/1,101.3258
2011/8/1,100.7166
2011/9/1,100.1968
2011/10/1,99.88653
2011/11/1,99.74145
2011/12/1,99.60895
2012/1/1,99.48275
2012/2/1,99.52584
2012/3/1,99.50277
2012/4/1,99.35738
2012/5/1,99.18118
2012/6/1,98.99342
2012/7/1,98.86253
2012/8/1,98.74795
2012/9/1,98.60889
2012/10/1,98.41591
2012/11/1,98.50527
2012/12/1,98.64169
2013/1/1,98.74891
2013/2/1,98.79559
2013/3/1,98.6454
2013/4/1,98.48525
2013/5/1,98.61594
2013/6/1,98.89626
2013/7/1,99.20072
2013/8/1,99.44257
2013/9/1,99.62057
2013/10/1,99.83179
2013/11/1,99.98393
2013/12/1,100.1685
2014/1/1,100.2897
2014/2/1,100.263
2014/3/1,100.2046
2014/4/1,100.1113
2014/5/1,99.86399
2014/6/1,99.61291
2014/7/1,99.51395
2014/8/1,99.54134
2014/9/1,99.73267
2014/10/1,99.97891
2014/11/1,100.0888
2014/12/1,100.0721
2015/1/1,100.121
2015/2/1,100.207
2015/3/1,100.2512
2015/4/1,100.2567
2015/5/1,100.2655
2015/6/1,100.3156
2015/7/1,100.4145
2015/8/1,100.5071
2015/9/1,100.5776
2015/10/1,100.6299
2015/11/1,100.6175
2015/12/1,100.7742
2016/1/1,100.9868
2016/2/1,101.1169
2016/3/1,101.0372
2016/4/1,100.8709
2016/5/1,100.6647
2016/6/1,100.4536
2016/7/1,100.2981
2016/8/1,100.3137
2016/9/1,100.4613
2016/10/1,100.6045
2016/11/1,100.7275
2016/12/1,100.8464
2017/1/1,100.9402
2017/2/1,101.0367
2017/3/1,101.1114
2017/4/1,101.3422
2017/5/1,101.6136
2017/6/1,101.7969
2017/7/1,101.9165
2017/8/1,102.0765
2017/9/1,102.2313
2017/10/1,102.2628
2017/11/1,102.2815
2017/12/1,102.322
2018/1/1,102.3052
2018/2/1,102.1809
2018/3/1,102.0905
2018/4/1,102.1623
2006/9/1,102.2304
2006/10/1,102.144
2006/11/1,102.0144
2006/12/1,101.9069
2007/1/1,101.7329
2007/2/1,101.6352
2007/3/1,101.6708
2007/4/1,101.9253
2007/5/1,102.2146
2007/6/1,102.3223
2007/7/1,102.1363
2007/8/1,101.8192
2007/9/1,101.5194
2007/10/1,101.2298
2007/11/1,101.0217
2007/12/1,100.9251
2008/1/1,100.9729
2008/2/1,101.0685
2008/3/1,101.1013
2008/4/1,101.0645
2008/5/1,101.1038
2008/6/1,101.0467
2008/7/1,100.8052
2008/8/1,100.3841
2008/9/1,99.64725
2008/10/1,98.72229
2008/11/1,97.75465
2008/12/1,97.01352
2009/1/1,96.64729
2009/2/1,96.3763
2009/3/1,96.26862
2009/4/1,96.47046
2009/5/1,96.78963
2009/6/1,97.19815
2009/7/1,97.59487
2009/8/1,97.95401
2009/9/1,98.28873
2009/10/1,98.75072
2009/11/1,99.26266
2009/12/1,99.62957
2010/1/1,99.87874
2010/2/1,100.0401
2010/3/1,100.2413
2010/4/1,100.333
2010/5/1,100.245
2010/6/1,100.1729
2010/7/1,100.3217
2010/8/1,100.5692
2010/9/1,100.7587
2010/10/1,101.0253
2010/11/1,101.4425
2010/12/1,101.8867
2011/1/1,102.1766
2011/2/1,102.2193
2011/3/1,102.1457
2011/4/1,101.8422
2011/5/1,101.3847
2011/6/1,100.9162
2011/7/1,100.4161
2011/8/1,99.85767
2011/9/1,99.49498
2011/10/1,99.29134
2011/11/1,99.118
2011/12/1,99.18717
2012/1/1,99.38993
2012/2/1,99.68575
2012/3/1,99.67033
2012/4/1,99.41017
2012/5/1,99.08115
2012/6/1,98.85193
2012/7/1,98.83625
2012/8/1,98.87984
2012/9/1,98.83823
2012/10/1,98.79518
2012/11/1,98.8259
2012/12/1,98.94176
2013/1/1,98.99406
2013/2/1,99.01685
2013/3/1,98.8961
2013/4/1,98.82205
2013/5/1,98.91844
2013/6/1,99.13643
2013/7/1,99.46943
2013/8/1,99.817
2013/9/1,100.0286
2013/10/1,100.1623
2013/11/1,100.4037
2013/12/1,100.5562
2014/1/1,100.7161
2014/2/1,100.8589
2014/3/1,100.8588
2014/4/1,100.7231
2014/5/1,100.543
2014/6/1,100.4165
2014/7/1,100.3335
2014/8/1,100.3515
2014/9/1,100.4329
2014/10/1,100.4763
2014/11/1,100.3495
2014/12/1,100.1083
2015/1/1,99.99226
2015/2/1,100.0107
2015/3/1,100.1732
2015/4/1,100.4225
2015/5/1,100.6678
2015/6/1,100.782
2015/7/1,100.6998
2015/8/1,100.5986
2015/9/1,100.5547
2015/10/1,100.6283
2015/11/1,100.6779
2015/12/1,100.5815
2016/1/1,100.2527
2016/2/1,99.99892
2016/3/1,100.13
2016/4/1,100.4415
2016/5/1,100.7392
2016/6/1,101.0189
2016/7/1,100.9555
2016/8/1,100.7706
2016/9/1,100.7382
2016/10/1,100.797
2016/11/1,100.9261
2016/12/1,101.1033
2017/1/1,101.0934
2017/2/1,100.9757
2017/3/1,101.0068
2017/4/1,101.0987
2017/5/1,101.067
2017/6/1,100.8987
2017/7/1,100.7026
2017/8/1,100.6642
2017/9/1,100.8158
2017/10/1,101.0753
2017/11/1,101.2747
2017/12/1,101.3591
2018/1/1,101.4986
2018/2/1,101.5124
2018/3/1,101.3847
2018/4/1,101.2673
2006/9/1,100.4752
2006/10/1,100.6528
2006/11/1,100.6389
2006/12/1,100.607
2007/1/1,100.7778
2007/2/1,100.9099
2007/3/1,100.953
2007/4/1,100.9858
2007/5/1,101.1972
2007/6/1,101.2409
2007/7/1,101.0367
2007/8/1,100.6556
2007/9/1,100.1475
2007/10/1,99.89919
2007/11/1,100.0359
2007/12/1,99.9164
2008/1/1,99.644
2008/2/1,99.47987
2008/3/1,99.38581
2008/4/1,99.3531
2008/5/1,99.52019
2008/6/1,99.47566
2008/7/1,99.33868
2008/8/1,98.88552
2008/9/1,98.03963
2008/10/1,96.78346
2008/11/1,95.34526
2008/12/1,94.16116
2009/1/1,93.35766
2009/2/1,92.90487
2009/3/1,92.77998
2009/4/1,93.25648
2009/5/1,94.18102
2009/6/1,95.03769
2009/7/1,95.86427
2009/8/1,96.41391
2009/9/1,96.69597
2009/10/1,96.96729
2009/11/1,97.3325
2009/12/1,98.01405
2010/1/1,98.63391
2010/2/1,99.01487
2010/3/1,99.36092
2010/4/1,99.4526
2010/5/1,99.64263
2010/6/1,99.77561
2010/7/1,100.0337
2010/8/1,100.3562
2010/9/1,100.5349
2010/10/1,100.7623
2010/11/1,101.2408
2010/12/1,101.7438
2011/1/1,102.1022
2011/2/1,102.2659
2011/3/1,102.1814
2011/4/1,101.957
2011/5/1,101.265
2011/6/1,100.6489
2011/7/1,100.0027
2011/8/1,99.51656
2011/9/1,99.19336
2011/10/1,98.86401
2011/11/1,98.69902
2011/12/1,98.80815
2012/1/1,99.14652
2012/2/1,99.68793
2012/3/1,100.0629
2012/4/1,99.86469
2012/5/1,99.14507
2012/6/1,98.6126
2012/7/1,98.32809
2012/8/1,98.11935
2012/9/1,98.14815
2012/10/1,98.4129
2012/11/1,98.57857
2012/12/1,98.70052
2013/1/1,98.75283
2013/2/1,98.48286
2013/3/1,98.08854
2013/4/1,97.92342
2013/5/1,98.42033
2013/6/1,98.96194
2013/7/1,99.2197
2013/8/1,99.50668
2013/9/1,99.95486
2013/10/1,100.4401
2013/11/1,101.0047
2013/12/1,101.4663
2014/1/1,101.7007
2014/2/1,101.9572
2014/3/1,102.1056
2014/4/1,102.1575
2014/5/1,101.858
2014/6/1,101.3641
2014/7/1,101.0027
2014/8/1,101.0347
2014/9/1,101.4043
2014/10/1,101.9194
2014/11/1,102.0932
2014/12/1,101.9005
2015/1/1,101.6978
2015/2/1,101.6869
2015/3/1,101.7872
2015/4/1,101.7886
2015/5/1,101.6744
2015/6/1,101.7615
2015/7/1,101.8726
2015/8/1,102.0028
2015/9/1,102.1143
2015/10/1,102.0764
2015/11/1,101.9545
2015/12/1,101.7653
2016/1/1,101.6226
2016/2/1,101.4553
2016/3/1,101.3623
2016/4/1,101.3088
2016/5/1,101.4785
2016/6/1,101.7148
2016/7/1,101.8223
2016/8/1,101.5417
2016/9/1,101.2668
2016/10/1,101.1477
2016/11/1,101.2483
2016/12/1,101.4062
2017/1/1,101.4621
2017/2/1,101.384
2017/3/1,101.3526
2017/4/1,101.5567
2017/5/1,101.8016
2017/6/1,102.1515
2017/7/1,102.4734
2017/8/1,102.6046
2017/9/1,102.7609
2017/10/1,102.7696
2017/11/1,102.8074
2017/12/1,102.9684
2018/1/1,103.2026
2018/2/1,103.4137
2018/3/1,103.4369
2018/4/1,103.5105
2006/9/1,100.941
2006/10/1,101.3411
2006/11/1,101.8963
2006/12/1,102.35
2007/1/1,102.6619
2007/2/1,102.9504
2007/3/1,102.7698
2007/4/1,102.5323
2007/5/1,102.3443
2007/6/1,102.1875
2007/7/1,102.0401
2007/8/1,101.8567
2007/9/1,101.7546
2007/10/1,101.7286
2007/11/1,101.9432
2007/12/1,102.063
2008/1/1,101.923
2008/2/1,101.6498
2008/3/1,101.5857
2008/4/1,101.6267
2008/5/1,101.4382
2008/6/1,100.8943
2008/7/1,100.3565
2008/8/1,99.84729
2008/9/1,99.07648
2008/10/1,97.93491
2008/11/1,96.67197
2008/12/1,95.8876
2009/1/1,95.48325
2009/2/1,95.16838
2009/3/1,95.05429
2009/4/1,95.16043
2009/5/1,95.38954
2009/6/1,95.76264
2009/7/1,96.31619
2009/8/1,96.95645
2009/9/1,97.63864
2009/10/1,98.42151
2009/11/1,98.75989
2009/12/1,98.92007
2010/1/1,99.00967
2010/2/1,99.62611
2010/3/1,100.3267
2010/4/1,100.7548
2010/5/1,100.4856
2010/6/1,99.71857
2010/7/1,98.92509
2010/8/1,98.22063
2010/9/1,98.09061
2010/10/1,98.65569
2010/11/1,99.49865
2010/12/1,100.2868
2011/1/1,100.9644
2011/2/1,101.5232
2011/3/1,101.445
2011/4/1,100.9425
2011/5/1,100.3422
2011/6/1,100.3289
2011/7/1,100.5303
2011/8/1,100.7564
2011/9/1,100.5512
2011/10/1,100.1609
2011/11/1,99.75942
2011/12/1,99.48005
2012/1/1,99.30775
2012/2/1,98.95504
2012/3/1,98.56497
2012/4/1,97.80051
2012/5/1,97.34628
2012/6/1,97.5128
2012/7/1,97.62944
2012/8/1,97.64661
2012/9/1,97.50112
2012/10/1,97.01061
2012/11/1,96.67599
2012/12/1,96.27688
2013/1/1,96.02744
2013/2/1,95.76267
2013/3/1,95.68059
2013/4/1,95.95
2013/5/1,96.46417
2013/6/1,96.83663
2013/7/1,96.99884
2013/8/1,97.15612
2013/9/1,97.47391
2013/10/1,97.69302
2013/11/1,97.86048
2013/12/1,97.8198
2014/1/1,97.75102
2014/2/1,97.83238
2014/3/1,98.00587
2014/4/1,98.27492
2014/5/1,98.45506
2014/6/1,98.29654
2014/7/1,98.13799
2014/8/1,97.97846
2014/9/1,97.9013
2014/10/1,97.96835
2014/11/1,98.13288
2014/12/1,98.28626
2015/1/1,98.29551
2015/2/1,98.06474
2015/3/1,97.93016
2015/4/1,98.00649
2015/5/1,98.20785
2015/6/1,98.24722
2015/7/1,98.24366
2015/8/1,98.29124
2015/9/1,98.33634
2015/10/1,98.3574
2015/11/1,98.383
2015/12/1,98.40771
2016/1/1,98.50535
2016/2/1,98.85487
2016/3/1,99.63007
2016/4/1,100.4227
2016/5/1,100.6412
2016/6/1,100.4787
2016/7/1,100.015
2016/8/1,99.80596
2016/9/1,99.78854
2016/10/1,99.98369
2016/11/1,100.261
2016/12/1,100.6861
2017/1/1,101.1457
2017/2/1,101.206
2017/3/1,101.2125
2017/4/1,101.2302
2017/5/1,101.2769
2017/6/1,101.4449
2017/7/1,101.6644
2017/8/1,101.7884
2017/9/1,101.6516
2017/10/1,101.5404
2017/11/1,101.4196
2017/12/1,101.3721
2018/1/1,101.2138
2018/2/1,101.0222
2018/3/1,100.8515
2018/4/1,100.798
2006/9/1,101.4975
2006/10/1,101.538
2006/11/1,101.7076
2006/12/1,102.0153
2007/1/1,102.2093
2007/2/1,102.279
2007/3/1,102.3176
2007/4/1,102.1891
2007/5/1,101.9976
2007/6/1,101.8961
2007/7/1,101.7879
2007/8/1,101.6356
2007/9/1,101.4185
2007/10/1,101.1905
2007/11/1,101.2223
2007/12/1,101.1365
2008/1/1,100.855
2008/2/1,100.441
2008/3/1,100.0589
2008/4/1,99.6925
2008/5/1,99.24382
2008/6/1,98.86213
2008/7/1,98.54482
2008/8/1,98.06708
2008/9/1,97.33677
2008/10/1,96.47668
2008/11/1,95.65059
2008/12/1,95.01919
2009/1/1,94.81264
2009/2/1,94.62453
2009/3/1,94.59803
2009/4/1,94.86037
2009/5/1,95.15392
2009/6/1,95.47788
2009/7/1,95.9079
2009/8/1,96.38503
2009/9/1,96.71906
2009/10/1,97.07203
2009/11/1,97.30397
2009/12/1,97.52417
2010/1/1,97.84035
2010/2/1,98.19501
2010/3/1,98.59553
2010/4/1,98.8913
2010/5/1,99.05148
2010/6/1,99.1705
2010/7/1,99.19493
2010/8/1,99.21887
2010/9/1,99.32764
2010/10/1,99.63058
2010/11/1,99.92455
2010/12/1,100.1688
2011/1/1,100.2381
2011/2/1,100.1765
2011/3/1,99.95407
2011/4/1,99.75914
2011/5/1,99.62931
2011/6/1,99.53927
2011/7/1,99.28377
2011/8/1,99.04134
2011/9/1,98.85363
2011/10/1,98.75685
2011/11/1,98.59231
2011/12/1,98.53645
2012/1/1,98.70023
2012/2/1,98.80831
2012/3/1,98.75102
2012/4/1,98.60818
2012/5/1,98.48033
2012/6/1,98.23598
2012/7/1,98.0162
2012/8/1,97.83855
2012/9/1,97.89213
2012/10/1,98.03712
2012/11/1,98.29752
2012/12/1,98.49003
2013/1/1,98.58537
2013/2/1,98.74181
2013/3/1,98.71998
2013/4/1,98.68722
2013/5/1,98.8061
2013/6/1,98.947
2013/7/1,99.07776
2013/8/1,99.21705
2013/9/1,99.30354
2013/10/1,99.33921
2013/11/1,99.54819
2013/12/1,99.81112
2014/1/1,99.95161
2014/2/1,100.014
2014/3/1,99.99232
2014/4/1,100.0311
2014/5/1,100.1663
2014/6/1,100.3384
2014/7/1,100.509
2014/8/1,100.598
2014/9/1,100.6342
2014/10/1,100.6662
2014/11/1,100.7261
2014/12/1,100.741
2015/1/1,100.8501
2015/2/1,101.0692
